image_folder,image,folder,voucher_prefix,imag_numbers,IMG_,Dorsal,Ventral,.JPG,image_path1,image_path2,status,family,subfamily,tribe,subtribe,genus,species,genus_species,subspecies,voucher,number_specimens,sex,country,ADM1,ADM2,site_specific,locality_general,elev_min,elev_max,elev_unit,lat_deg,lat_min,lat_sec,lat_ort,lon_deg,lon_min,lon_sec,lon_ort,Date,Day,month_,Year,collector,genitalia_dissection,collection,record_status,comments_public,comments_private,databaser,DNA_voucher,other_prep,Full Path Merged 1,Full Path Merged 2,,,,,,,Image_quality,Reason why,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,241,225",IMG_,1224,1225,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1224.JPG,Battus philenor/Kailee Stover/20230410/IMG_1225.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142824,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1224.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1225.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,261,227",IMG_,1226,1227,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1226.JPG,Battus philenor/Kailee Stover/20230410/IMG_1227.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142825,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,27,Aug,1978,"Rosiuson, L.",N/A,FLMNH,valid,N/A,collector?,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1226.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1227.JPG,,,,,,,No,Missing wing tips,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,281,229",IMG_,1228,1229,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1228.JPG,Battus philenor/Kailee Stover/20230410/IMG_1229.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142826,1,male,USA,Missouri,N/A,Creve Coeur Lake,St Louis Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,24,Jul,1919,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1228.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1229.JPG,,,,,,,No,Crooked lower right wing tip,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,301,231",IMG_,1230,1231,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1230.JPG,Battus philenor/Kailee Stover/20230410/IMG_1231.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142827,1,male,USA,Missouri,N/A,Fenton,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,26,Jul,1919,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1230.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1231.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,321,233",IMG_,1232,1233,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1232.JPG,Battus philenor/Kailee Stover/20230410/IMG_1233.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142828,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,27,Aug,1978,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1232.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1233.JPG,,,,,,,No,Missing lower left wing tips,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,341,235",IMG_,1234,1235,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1234.JPG,Battus philenor/Kailee Stover/20230410/IMG_1235.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142829,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,10,Sep,1977,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1234.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1235.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,361,237",IMG_,1236,1237,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1236.JPG,Battus philenor/Kailee Stover/20230410/IMG_1237.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142830,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,10,Sep,1977,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1236.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1237.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,381,239",IMG_,1238,1239,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1238.JPG,Battus philenor/Kailee Stover/20230410/IMG_1239.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142831,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1238.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-011/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1239.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,401,241",IMG_,1240,1241,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1240.JPG,Battus philenor/Kailee Stover/20230410/IMG_1241.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142832,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1240.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-011/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1241.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,421,243",IMG_,1242,1243,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1242.JPG,Battus philenor/Kailee Stover/20230410/IMG_1243.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142833,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1242.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1243.JPG,,,,,,,No,Lower right wing tip missing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,441,245",IMG_,1244,1245,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1244.JPG,Battus philenor/Kailee Stover/20230410/IMG_1245.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142834,1,male,USA,Missouri,N/A,Williamsville,Wayne Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,22,Jun,1978,"Thomas, D. B.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1244.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1245.JPG,,,,,,,No,Missing lower left wing tips,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,461,247",IMG_,1246,1247,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1246.JPG,Battus philenor/Kailee Stover/20230410/IMG_1247.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142835,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1246.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1247.JPG,,,,,,,No,Significant damage to both wing edges,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,481,249",IMG_,1248,1249,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1248.JPG,Battus philenor/Kailee Stover/20230410/IMG_1249.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142836,1,male,USA,Missouri,N/A,"St Peters, Willow Club",St Charles Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,22,Sep,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1248.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1249.JPG,,,,,,,No,Significant damage to lower right wing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,501,251",IMG_,1250,1251,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1250.JPG,Battus philenor/Kailee Stover/20230410/IMG_1251.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142837,1,male,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1250.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1251.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,521,253",IMG_,1252,1253,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1252.JPG,Battus philenor/Kailee Stover/20230410/IMG_1253.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142838,1,male,USA,Missouri,N/A,St Louis Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,16,Jul,1978,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1252.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1253.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,541,255",IMG_,1254,1255,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1254.JPG,Battus philenor/Kailee Stover/20230410/IMG_1255.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142839,1,male,USA,Missouri,N/A,Femon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,28,Jul,1955,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1254.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1255.JPG,,,,,,,No,Positioned on side,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,561,257",IMG_,1256,1257,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1256.JPG,Battus philenor/Kailee Stover/20230410/IMG_1257.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142840,1,female,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1256.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1257.JPG,,,,,,,No,Lower right wing tip missing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,581,259",IMG_,1258,1259,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1258.JPG,Battus philenor/Kailee Stover/20230410/IMG_1259.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142841,1,female,USA,Missouri,N/A,Maramac Park,Phelps Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,Aug,1978,"Grothe, R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1258.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1259.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,601,261",IMG_,1260,1261,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1260.JPG,Battus philenor/Kailee Stover/20230410/IMG_1261.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142842,1,male,USA,Oklahoma,N/A,61 ? Riverside,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,25,Jul,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1260.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1261.JPG,,,,,,,No,Lower right wing tip missing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,621,263",IMG_,1262,1263,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1262.JPG,Battus philenor/Kailee Stover/20230410/IMG_1263.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142843,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,9,Jun,1975,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1262.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1263.JPG,,,,,,,No,Damage to lower left wing tip,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,641,265",IMG_,1264,1265,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1264.JPG,Battus philenor/Kailee Stover/20230410/IMG_1265.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142844,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,27,May,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1264.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1265.JPG,,,,,,,No,Damage to upper right wing tip,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,661,267",IMG_,1266,1267,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1266.JPG,Battus philenor/Kailee Stover/20230410/IMG_1267.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142845,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,26,May,1975,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1266.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1267.JPG,,,,,,,No,Upper right wing tip missing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,681,269",IMG_,1268,1269,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1268.JPG,Battus philenor/Kailee Stover/20230410/IMG_1269.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142846,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,29,Jul,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1268.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1269.JPG,,,,,,,No,Damage to upper wing tip missing,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,701,271",IMG_,1270,1271,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1270.JPG,Battus philenor/Kailee Stover/20230410/IMG_1271.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142847,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,7,Aug,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1270.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1271.JPG,,,,,,,No,Damage to lower left wing tip,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,721,273",IMG_,1272,1273,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1272.JPG,Battus philenor/Kailee Stover/20230410/IMG_1273.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142848,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,29,Jul,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1272.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1273.JPG,,,,,,,No,Damage to lower left wing tip,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,741,275",IMG_,1274,1275,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1274.JPG,Battus philenor/Kailee Stover/20230410/IMG_1275.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142849,1,male,USA,Oklahoma,N/A,Verdigin,Rogess Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,17,Aug,1974,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1274.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1275.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230410,Kailee Stover,20230410,FLMNH-MGCL,"12,761,277",IMG_,1276,1277,.JPG,Battus philenor/Kailee Stover/20230410/IMG_1276.JPG,Battus philenor/Kailee Stover/20230410/IMG_1277.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,philenor,Battus philenor,acauda,1142850,1,male,USA,Oklahoma,N/A,Tulsa Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,19,Jul,1974,"Robinson, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1276.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-007/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1277.JPG,,,,,,,No,Damage to both lower wing tips,,,,,,
